來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A512003254,委託製作TSMC 16nm MPW,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=B1DEE129-E373-496F-8705-59B7EAE7A968,,115/07/27,115/08/19,P,,,,,,,,
工研院,A522001466,AI伺服器及獨立式防火牆,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=58E337A8-F30F-4E8F-B6B9-16DB341194FF,,115/07/27,115/08/05,P,,,,,,,,
工研院,A532004192,58館1樓男廁整修,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=F61DC04E-FF8B-4CA3-863F-15D51D9E4DCD,,115/07/27,115/08/03,P,,,,,,,,
工研院,B04850,115-116年中興院區員工餐廳餐飲代辦承攬(5、6櫃位),https://vendor.itri.org.tw/broadBdetail2.aspx?seq=BEA5C0A2-81B3-409C-B17E-286CBEEE5C4D,,115/07/27,115/08/03,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/07/27,115/03/17,公告中,,,,,,,,
資策會,PP26070082,「晶圓平坦化主題研習暨JFET技術顧問諮詢」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070082&ord=2,1464000,115/07/27,115/07/29,第2次,,,,,,,,
資策會,PP26070125,「國際雲端服務與AI應用接軌地方場域暨數位韌性及平權交流活動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070125&ord=1,750000,115/07/27,115/08/04,第1次,,,,,,,,
資策會,PP26070145,「高爾夫運動科技產品日本場域導入與驗證服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070145&ord=1,580000,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070147,「美國醫藥進出口貿易與供應鏈佈局研析案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070147&ord=1,1000000,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070154,「 輕量包裝檢測與品質管理模組服務流程設計與實證 」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070154&ord=1,950000,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070155,「醫療器材法規文件智慧化合規服務設計與實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070155&ord=1,900000,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070163,「PAC醫療資訊系統建置」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070163&ord=1,1460000,115/07/27,115/08/03,第1次,,,,,,,,
資策會,PP26070164,「製造業AI轉型暨應用導入推動資料蒐集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070164&ord=1,6000000,115/07/27,115/08/06,第1次,,,,,,,,
資策會,PP26070170,「次世代通訊推動辦公室年度成果發表會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070170&ord=1,1900000,115/07/27,115/08/04,第1次,,,,,,,,
