來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A142001139,中興院區21館165工廠內廁所整修工程,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=C9CE29B3-9F58-4E1C-B775-F57E12F4149E,,115/07/31,115/08/11,P,,,,,,,,
工研院,A142001150,89館1~9、12樓隔熱紙安裝維護,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=F579DCC3-A58A-46F2-AC93-F24DB8A6B404,,115/07/31,115/08/10,P,,,,,,,,
工研院,A542004735,閃光法熱擴散係數量測儀,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=E8D45951-E47F-4791-AA73-562161A77CDA,,115/07/31,115/08/10,P,,,,,,,,
工研院,A562002578,台灣醫療科技展經濟部產業技術司專館裝潢規劃案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=4707B5CF-370F-4F0E-8DDC-A9D37FCF5E09,,115/07/31,115/08/18,P,,,,,,,,
工研院,A572000553,LineOA系統、遊戲化系統與AI影像辨識系統設計與建置...等,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=55CA4C87-1F0E-43BA-97CA-B188F76A4D82,,115/07/31,115/08/11,P,,,,,,,,
工研院,A692001004,MEMS科氏振動陀螺儀控制與鎖相放大器,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=C5106DF1-ABE5-4B37-9F61-2ED712B4A5F5,,115/07/31,115/08/11,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/08/02,115/03/17,公告中,,,,,,,,
資策會,PP26070206,「新北E管家社區媒合推廣與擴散模式規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070206&ord=1,430000,115/07/31,115/08/05,第1次,,,,,,,,
資策會,PP26070210,「再生能源主題國際論壇活動暨影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070210&ord=1,1800000,115/07/31,115/08/07,第1次,,,,,,,,
