來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A302001175,百工百業轉型100優良企業案例內容及成果專刊編製案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2BBF5333-8C26-4349-BEC2-4865779DA06C,,115/09/15,115/09/29,P,,,,,,,,
工研院,A512004182,動力驗證用馬達,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=AADEB278-8199-4A4E-9F17-F11DEB618F69,,115/09/14,115/10/01,P,,,,,,,,
工研院,A522001854,高頻寬頻雛形驗證平台,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=CD7ADF7D-FEA7-4DDE-893C-649BED58F978,,115/09/14,115/09/18,P,,,,,,,,
工研院,A522001997,資通訊文物館展示設計與建置,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=80291995-A257-4EAB-8B76-DD16771BEC63,,115/09/15,115/09/29,P,,,,,,,,
工研院,A522002027,訊號處理平台,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=018ACF1D-AB8C-4AE0-87BF-265877BA76D2,,115/09/15,115/09/29,P,,,,,,,,
工研院,A562003132,多功能影像成像技術規劃設計及施作成像環境設計與影像成像互動式內容設計委託軟體功能 ,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=33CFD5AB-C2EE-4FAC-B4C6-26D0941F30CE,,115/09/14,115/09/21,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/09/16,115/03/17,公告中,,,,,,,,
資策會,PP26060125,「晶片硬體描述語言資安弱點評估研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060125&ord=3,1000000.0,115/09/14,115/09/17,第3次,,,,,,,,
資策會,PP26090055,「塑膠射出智慧製造企業形象與產品服務影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090055&ord=1,700000.0,115/09/14,115/09/21,第1次,,,,,,,,
資策會,PP26090069,「AI應用與數位需求調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090069&ord=2,800000,115/09/16,115/09/21,第2次,,,,,,,,
資策會,PP26090072,「新創嚴選新創方案試用推廣_無程式碼AI應用工具」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090072&ord=2,320000,115/09/16,115/09/18,第2次,,,,,,,,
資策會,PP26090100,「先進製程設計實務演練學程及解題競賽」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090100&ord=1,1392000,115/09/14,115/09/18,第1次,,,,,,,,
資策會,PP26090103,「政府軟體採購網智慧搜尋服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090103&ord=1,1300000.0,115/09/14,115/09/23,第1次,,,,,,,,
資策會,PP26090104,「 企業AI應用顧問諮詢暨方案媒合」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090104&ord=1,1485000.0,115/09/14,115/09/18,第1次,,,,,,,,
資策會,PP26090105,「TAITRONICS臺灣印度智慧硬體交流會勞務委託」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090105&ord=1,600000,115/09/14,115/09/18,第1次,,,,,,,,
資策會,PP26090109,「共契廠商履約風險徵信監測資料蒐集服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090109&ord=1,975000,115/09/14,115/09/18,第1次,,,,,,,,
資策會,PP26090115,「大型場館能耗管理服務暨場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090115&ord=1,740000,115/09/15,115/09/21,第1次,,,,,,,,
資策會,PP26090117,「大型場館AI營運管理服務暨場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090117&ord=1,860000,115/09/15,115/09/21,第1次,,,,,,,,
資策會,PP26090118,「115年AI應用人才培育成果數位內容製作與推廣委託案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090118&ord=1,500000,115/09/15,115/09/22,第1次,,,,,,,,
資策會,PP26090122,「AI智慧旅宿人機協作服務設計與場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090122&ord=1,550000,115/09/16,115/09/21,第1次,,,,,,,,
資策會,PP26090128,「2026年智世代社區短鏈生活圈研討活動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090128&ord=1,580000,115/09/16,115/09/21,第1次,,,,,,,,
