來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/09/21,115/03/17,公告中,,,,,,,,
資策會,PP26090087,「電子資訊產業原物料循環生命週期研究報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090087&ord=2,1400000,115/09/21,115/09/24,第2次,,,,,,,,
資策會,PP26090090,「跨平台AI Container共通需求與架構分析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090090&ord=2,1400000,115/09/21,115/09/24,第2次,,,,,,,,
資策會,PP26090145,「跨計畫查詢平台服務推廣暨整合行銷」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090145&ord=1,7000000,115/09/21,115/10/01,第1次,,,,,,,,
資策會,PP26090155,「5G影像感知與智慧公共安全體驗發表會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090155&ord=1,1400000,115/09/21,115/09/30,第1次,,,,,,,,
資策會,PP26090157,「NVIDIA Jetson AGX Thor 開發套件（128GB）」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090157&ord=1,300000,115/09/21,115/09/24,第1次,,,,,,,,
資策會,PP26090159,「ISO 27001 標準檢驗局資訊安全管理系統驗證顧問輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090159&ord=1,455000,115/09/21,115/09/24,第1次,,,,,,,,
資策會,PP26090163,「利基型AI平台先導計畫AI知識平台建置」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090163&ord=1,566000,115/09/21,115/09/24,第1次,,,,,,,,
