來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A142001183,82館電梯汰換,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=A20343A0-1647-46B7-AEFD-C5FEACF30D0B,,115/08/11,115/08/20,P,,,,,,,,
工研院,A172000312,網路交換機及Cisco Nexus 93108TC-FX3 48 埠憑證,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=35BC04E3-E8E2-4053-BEDE-9AF0F084028B,,115/08/12,115/08/24,P,,,,,,,,
工研院,A512003645,新蝕刻機二次配-製程氣體、冷卻水、排氣、真空管路系統配置,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=01499A4D-6406-423C-8F5F-77141AA52CF5,,115/08/12,115/08/19,P,,,,,,,,
工研院,A572000553,LineOA系統、遊戲化系統與AI影像辨識系統設計與建置...等,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=1D5D0484-2D07-4CE8-9304-C753B1FB0999,,115/08/12,115/08/17,P,,,,,,,,
工研院,A712000362,算力中心CMMC身份驗證暨資安防護機制等項目建置,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=E4DB09AD-014B-46FC-9542-C930AC11BF95,,115/08/11,115/08/19,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/08/13,115/03/17,公告中,,,,,,,,
資策會,PP26070214,「綠色產品資訊管理與供應鏈碳管理委託研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070214&ord=2,1450000,115/08/11,115/08/19,第2次,,,,,,,,
資策會,PP26080008,「5G多影像感知推論與智慧公共安全實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080008&ord=1,3800000.0,115/08/11,115/08/19,第1次,,,,,,,,
