來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
工研院,A562002270,115年臺灣生物藥/CDMO/創新藥物產業推動計畫委託服務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=57772D6C-FA17-4158-9135-C80DB2793F34,,115/07/29,115/08/06,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/07/30,115/03/17,公告中,,,,,,,,
資策會,PP26070135,「金屬加工數位雙生場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070135&ord=2,990000,115/07/30,115/08/04,第2次,,,,,,,,
資策會,PP26070169,「失智復健AI應用實證擴散及產業活動辦理」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070169&ord=1,3600000.0,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070172,「關鍵產業國際供應鏈高階座談會暨產業訪團」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070172&ord=1,1450000.0,115/07/28,115/08/07,第1次,,,,,,,,
資策會,PP26070173,「Edge AI 技術成果推廣暨說明會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070173&ord=1,1200000.0,115/07/28,115/07/31,第1次,,,,,,,,
資策會,PP26070174,「Edge AI無人機關鍵模組資源盤點與上架規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070174&ord=1,3800000.0,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070175,「導入國際雲端服務AI實戰工作坊暨案例成果分享」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070175&ord=1,650000.0,115/07/28,115/08/04,第1次,,,,,,,,
資策會,PP26070177,「AI Agent 於AI輔導顧問作業與行業情境之驗證分析服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070177&ord=1,3500000.0,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070179,「塑膠或金屬製造加工業者訪談與分析報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070179&ord=1,1200000.0,115/07/28,115/08/03,第1次,,,,,,,,
資策會,PP26070184,「無人船智慧養殖企業品牌優化與宣傳素材製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070184&ord=1,600000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070185,「無人船智慧養殖企業形象與產品服務影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070185&ord=1,700000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070186,「AI應用淨零解決方案研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070186&ord=1,230000,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070187,「人工組裝站AOI智慧作業輔助示範導入服務案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070187&ord=1,650000,115/07/30,115/08/04,第1次,,,,,,,,
資策會,PP26070188,「我國製造業AI導入與應用發展現況調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070188&ord=1,500000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070189,「ISO 27001 資訊安全管理系統驗證顧問輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070189&ord=1,495000,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070192,「企業服務需求資料蒐整與探詢紀錄建置支援服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070192&ord=1,4000000,115/07/30,115/08/10,第1次,,,,,,,,
資策會,PP26070193,「臺灣長期照顧FHIR專案聯測」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070193&ord=1,530000.0,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070194,「產業淨零成果擴散與多元宣導成果彙編」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070194&ord=1,980000,115/07/29,115/08/06,第1次,,,,,,,,
資策會,PP26070195,「Chiplet高介面傳輸設計主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070195&ord=1,480000,115/07/30,115/08/17,第1次,,,,,,,,
資策會,PP26070196,「高雄亞灣5G AIoT成果擴散暨行銷推廣」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070196&ord=1,1470000,115/07/30,115/08/05,第1次,,,,,,,,
資策會,PP26070197,「資通訊製造業痛點分析與AI導入可行性資訊蒐集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070197&ord=1,2500000,115/07/30,115/08/10,第1次,,,,,,,,
資策會,PP26070199,「無人機飛控系統與邊緣AI標準化協作架構研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070199&ord=1,1450000,115/07/30,115/08/06,第1次,,,,,,,,
