來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A512002821,tsmc 0.18um Full Maskset(UI1657A),https://vendor.itri.org.tw/broadBdetail2.aspx?seq=B8D90303-5961-4453-BAA3-1C86862A51EA,,115/06/26,115/07/22,P,,,,,,,,
工研院,A552002966,鈣鈦礦薄膜自動化塗佈與乾燥系統,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=0E1F874E-9B46-4C61-B742-93BC54F4A8A4,,115/06/26,115/07/06,P,,,,,,,,
工研院,A582000659,40間企業標竿案例集與社群圖卡製作,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=723E1802-4CF4-449F-AF30-A9A3AC9569E9,,115/06/26,115/07/09,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/06/28,115/03/17,公告中,,,,,,,,
資策會,PP26060115,「Cloudflare Business Plan」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060115&ord=3,250000,115/06/26,115/06/29,第3次,,,,,,,,
資策會,PP26060116,「智慧機械產業海外市場拓展暨交流推動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060116&ord=2,2500000,115/06/26,115/07/06,第2次,,,,,,,,
資策會,PP26060151,「臺北自來水事業處公館大樓基礎裝修工程」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060151&ord=1,58000000,115/06/26,115/07/14,第1次,,,,,,,,
資策會,PP26060203,「數位雙生網路AI技術研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060203&ord=1,600000,115/06/26,115/07/02,第1次,,,,,,,,
資策會,PP26060209,「2026年台灣資服產業營收調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060209&ord=1,850000,115/06/26,115/07/01,第1次,,,,,,,,
資策會,PP26060213,「智慧零售主題AI解決方案產業擴展推動與執行」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060213&ord=1,1300000,115/06/26,115/06/30,第1次,,,,,,,,
資策會,PP26060214,「半導體製程技術暨品管主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060214&ord=1,1440000,115/06/26,115/07/02,第1次,,,,,,,,
