來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A012000685,全院ISO9001、ISO14001及ISO45001驗證,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=8C5A0DB6-192C-4B79-82A9-C645D42DFE58,,115/07/21,115/08/06,P,,,,,,,,
工研院,A142001086,中興院區總變電站至32.46館高壓電力電纜汰換,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2ADB1843-963D-4A76-9A0B-C2C0A41821D3,,115/07/21,115/07/28,P,,,,,,,,
工研院,A302000890,再生能源憑證費用,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=83714597-21BE-4492-A54D-63BFE987D041,,115/07/22,115/08/03,P,,,,,,,,
工研院,A512003286,115年智慧光感顯示解決方案暨成果展(智慧醫療),https://vendor.itri.org.tw/broadBdetail2.aspx?seq=DBACCCAD-678E-4BCA-AD2A-B8240EB4EB45,,115/07/22,115/08/05,P,,,,,,,,
工研院,A522001295,ISAC組網與應用自動化測試系統平台建置委託,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=D2922C12-55F6-4242-8506-9AE4DAF0EE57,,115/07/21,115/07/29,P,,,,,,,,
工研院,A522001351,數位雙生開發平台建置委託,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=9758BBAB-A12F-4353-B5E0-85FD8E6C8C3E,,115/07/21,115/07/29,P,,,,,,,,
工研院,A542004125,同向雙軸押出機量產型設備,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=C6B02D71-4D69-4B74-9FE4-9F226D6734FD,,115/07/21,115/07/30,P,,,,,,,,
工研院,A542004682,多頻渦電流探傷儀,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=57D68E9E-EDA5-4DD1-96D3-1B8A16D213D8,,115/07/22,115/08/03,P,,,,,,,,
工研院,A552003305,含揮發性有機物化學製品分析工作,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=ACDF5435-80C6-47D8-B26D-C820940C9D9A,,115/07/21,115/07/28,P,,,,,,,,
工研院,A562002163,國際醫療科技創新趨勢研析與合作布局,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=9473A6C7-3AC4-4963-8A61-0CBDBC07AF48,,115/07/22,115/08/03,P,,,,,,,,
工研院,G4K4PE001,財團法人工業技術研究院網路交易【i購平台】招商公告,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=80742240-36B2-43BE-8FFB-169232095540,,115/07/22,115/12/31,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/07/23,115/03/17,公告中,,,,,,,,
資策會,PP26060151,「臺北自來水事業處公館大樓基礎裝修工程」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060151&ord=2,58000000,115/07/23,115/07/31,第2次,,,,,,,,
資策會,PP26070064,「資策會名片印製」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070064&ord=1,1420000,115/07/22,115/07/28,第1次,,,,,,,,
資策會,PP26070081,「半導體製程暨車用電子主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070081&ord=2,1140000,115/07/22,115/07/27,第2次,,,,,,,,
資策會,PP26070133,「AI工具整合於智慧座艙」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070133&ord=1,500000,115/07/21,115/07/27,第1次,,,,,,,,
資策會,PP26070135,「金屬加工數位雙生場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070135&ord=1,990000,115/07/21,115/07/27,第1次,,,,,,,,
資策會,PP26070136,「智慧醫療與永續管理方案整合與服務實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070136&ord=1,2450000,115/07/22,115/07/28,第1次,,,,,,,,
資策會,PP26070137,「音樂AI互動技術服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070137&ord=1,450000,115/07/22,115/07/27,第1次,,,,,,,,
資策會,PP26070141,「AI應用實戰主題研習暨嵌入式晶片實戰工作坊」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070141&ord=1,645000,115/07/22,115/07/27,第1次,,,,,,,,
