來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A172000380,DELL、HPE或FUJITSU2U機架式伺服器,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=3BD69453-0178-4F5A-ACDD-C85858286DAB,,115/09/24,115/10/06,P,,,,,,,,
工研院,A522001974,產業競爭力輔導雲端管理系統設計與開發,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=6237DB60-13E5-4D99-A674-4949EBFA4155,,115/09/24,115/10/02,P,,,,,,,,
工研院,A532005395,無塵實驗室空調保養與改建工程,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=B561D397-09F0-4506-A5BA-CEE210F5BD61,,115/09/24,115/10/05,P,,,,,,,,
工研院,A542006137,磷化銦VGF單晶生長爐系統,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=8925197C-DE4C-4A47-9790-CCBCA8EA87FE,,115/09/24,115/10/13,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/09/26,115/03/17,公告中,,,,,,,,
資策會,PP26090136,「運動社群推動設計」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090136&ord=2,980000,115/09/24,115/09/30,第2次,,,,,,,,
資策會,PP26090174,「 115年數位轉型躍升計畫成果活動 」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090174&ord=1,850000,115/09/24,115/10/02,第1次,,,,,,,,
資策會,PP26090179,「 Rapid Pro 訂閱二個月授權 」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090179&ord=1,249000,115/09/24,115/10/02,第1次,,,,,,,,
資策會,PP26090180,「無人機飛控晶片設計與系統實作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090180&ord=1,1170000,115/09/24,115/10/01,第1次,,,,,,,,
資策會,PP26090191,「半導體初階技術培訓及解題競賽」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090191&ord=1,1320000,115/09/24,115/10/01,第1次,,,,,,,,
