來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A302000806,TTAx2027美國CES消費性電子展展示規劃與執行,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=E8DE3DA6-0F3F-46C8-862E-EC8D42CA8D3B,,115/07/17,115/08/04,P,,,,,,,,
工研院,A512002981,12 吋濕式旋轉化學蝕刻清洗系統-潔淨分揀系統,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2A3860C5-66CE-4F39-8491-5C7DE0FB5D4A,,115/07/17,115/07/30,P,,,,,,,,
工研院,A512003109,高頻探針及校正片,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=FEA81347-A411-40BE-B76B-D4AEA1F974A2,,115/07/15,115/07/30,P,,,,,,,,
工研院,A522001248,智慧化碼頭通感融合技術驗證環境服務委託,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=F654DE25-1E03-4A74-9C95-AE22C61A686B,,115/07/16,115/08/03,U,,,,,,,,
工研院,A552003372,金融財務專業諮詢,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=31570A2A-7740-4264-A832-68278A787072,,115/07/15,115/07/27,P,,,,,,,,
工研院,A552003621,日本應變專業訓練與觀摩委託專案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=71BE94F0-BAF1-462D-9C7A-A6D66380BFDB,,115/07/17,115/07/29,P,,,,,,,,
工研院,A562002157,在宅醫療科技示範場域,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=123E4DC5-CFE4-44A0-9CF0-088206DFC6D3,,115/07/16,115/07/24,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/07/17,115/03/17,公告中,,,,,,,,
資策會,PP26070058,「雲端個資隱私領域諮詢及研究委託服務案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070058&ord=2,1000000.0,115/07/15,115/07/20,第2次,,,,,,,,
資策會,PP26070065,「我國電子資訊產業AI減碳發展現況調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070065&ord=2,600000,115/07/15,115/07/20,第2次,,,,,,,,
資策會,PP26070091,「華碩Ascent GX10 桌上型AI超級電腦」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070091&ord=1,270000.0,115/07/15,115/07/20,第1次,,,,,,,,
資策會,PP26070097,「零售業個資安維計畫宣導函文大宗郵寄」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070097&ord=1,300000.0,115/07/15,115/07/20,第1次,,,,,,,,
資策會,PP26070099,「樂器音訊處理技術服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070099&ord=1,560000,115/07/16,115/07/30,第1次,,,,,,,,
資策會,PP26070100,「音樂演奏輔助技術服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070100&ord=1,780000,115/07/16,115/07/30,第1次,,,,,,,,
資策會,PP26070101,「AI 虛擬運動教練賽事視覺化分析與標註研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070101&ord=1,280000,115/07/15,115/07/20,第1次,,,,,,,,
資策會,PP26070102,「機械設備、金屬製品、塑橡膠製品等產業AI智慧化診斷服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070102&ord=1,620000.0,115/07/15,115/07/20,第1次,,,,,,,,
資策會,PP26070103,「電子電機產業AI 智慧助理平台-雲地混合BSMI應施檢項目驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070103&ord=1,880000,115/07/15,115/07/21,第1次,,,,,,,,
資策會,PP26070105,「Rapid Pro 訂閱三個月授權」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070105&ord=1,500000,115/07/16,115/07/24,第1次,,,,,,,,
資策會,PP26070106,「115年度電商防詐研究與境外高風險商品調查分析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070106&ord=1,950000.0,115/07/15,115/07/21,第1次,,,,,,,,
資策會,PP26070107,「數位經濟前瞻政策相關市場報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070107&ord=1,1920000,115/07/15,115/07/22,第1次,,,,,,,,
資策會,PP26070108,「結合PCB GPT之產線SOP多語一致性提升客戶稽核品質」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070108&ord=1,880000,115/07/15,115/07/21,第1次,,,,,,,,
資策會,PP26070109,「扣件產業AI智慧化執行成果影片」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070109&ord=1,330000,115/07/16,115/07/21,第1次,,,,,,,,
資策會,PP26070111,「FHIR智慧照護資料互通標準推廣暨實作驗證服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070111&ord=1,450000,115/07/16,115/07/23,第1次,,,,,,,,
