來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A142001253,悠活館消防廣播系統管線汰換,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=AFCD6B7E-C99F-4180-BF5A-BF57E2B0CEB4,,115/08/19,115/08/28,P,,,,,,,,
工研院,A172000317,強化IPSecVPN駐外點資安暨系統紀錄分析,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=31FFD27B-03EF-4D55-8135-C7FA53F2652C,,115/08/19,115/08/28,P,,,,,,,,
工研院,A522001514,NTN衛星軟體定義數據機租用案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=CF1FA5F6-92CC-4A5E-90F5-36D31A982CEE,,115/08/19,115/08/25,P,,,,,,,,
工研院,A552003830,室外空品感測器PID-VOCs及NO₂ 設備製作與相關作業,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=8574BEBB-2E17-4958-850B-C4B891B6152B,,115/08/19,115/08/31,P,,,,,,,,
工研院,A692001132,委託電路下線製作,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=5E0DAE4D-4298-4B36-A30E-7BAB7BE6C179,,115/08/19,115/08/26,P,,,,,,,,
工研院,A712000504,無人載具平台之EO/IR雲台模組,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=A891109B-FE5B-414F-8CE5-44E354C26A9D,,115/08/19,115/08/27,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/08/21,115/03/17,公告中,,,,,,,,
資策會,PP26080028,「高齡照顧機構數位化課程活動設計之場域實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080028&ord=2,1650000,115/08/19,115/08/26,第2次,,,,,,,,
資策會,PP26080060,「半導體晶片技術研討」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080060&ord=2,1350000,115/08/20,115/08/25,第2次,,,,,,,,
資策會,PP26080062,「生成式AI模型法律推廣教材設計服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080062&ord=2,340000.0,115/08/19,115/08/24,第2次,,,,,,,,
資策會,PP26080107,「製造業AI永續轉型暨應用導入推動資料蒐集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080107&ord=2,3240000,115/08/19,115/08/27,第2次,,,,,,,,
資策會,PP26080115,「低碳鋁材循環數據追溯實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080115&ord=1,750000.0,115/08/19,115/08/24,第1次,,,,,,,,
資策會,PP26080120,「智慧座艙AI解決方案競爭力工作坊暨診斷輔導座談會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080120&ord=1,1480000,115/08/20,115/08/28,第1次,,,,,,,,
資策會,PP26080123,「115年資策會核心網站系統滲透測試服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080123&ord=1,400000,115/08/20,115/08/25,第1次,,,,,,,,
資策會,PP26080124,「Google Cloud 服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080124&ord=1,300000,115/08/20,115/08/25,第1次,,,,,,,,
資策會,PP26080127,「中小微企業AI診斷研析與金屬產業應用輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080127&ord=1,750000,115/08/20,115/08/24,第1次,,,,,,,,
資策會,PP26080128,「地端AI模型運算伺服器」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080128&ord=1,550000,115/08/20,115/08/26,第1次,,,,,,,,
資策會,PP26080131,「企業ESG永續論壇與綠色商機推廣實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080131&ord=1,250000,115/08/21,115/08/31,第1次,,,,,,,,
資策會,PP26080133,「顯示產業軟硬整合與跨域應用拓展計畫成果展設計規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080133&ord=1,830000,115/08/21,115/08/28,第1次,,,,,,,,
