來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A282000085,51館110辦公室裝修工程,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=7C0929E6-232F-4746-B214-8C9F1E471A9B,,115/09/11,115/09/18,P,,,,,,,,
工研院,A532005088,車用遠距固態光達組30套,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=249119B2-F691-4F18-9682-9F4B738B5C3C,,115/09/10,115/09/16,P,,,,,,,,
工研院,B04867,「光復便利商店委託經營管理」契約書,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=D5ED8302-CEA6-442B-A1E1-EEFFDAD58438,,115/09/10,115/09/24,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/09/12,115/03/17,公告中,,,,,,,,
資策會,PP26090063,「國際光電產業供需趨勢與專利布局分析研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090063&ord=1,960000.0,115/09/10,115/09/17,第1次,,,,,,,,
資策會,PP26090072,「新創嚴選新創方案試用推廣_無程式碼AI應用工具」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090072&ord=1,320000,115/09/11,115/09/15,第1次,,,,,,,,
資策會,PP26090075,「數位雙生網路技術專利研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090075&ord=1,300000.0,115/09/10,115/09/17,第1次,,,,,,,,
資策會,PP26090077,「自來水園區數轉院及產研所有線骨幹網路架構」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090077&ord=1,4900000.0,115/09/10,115/09/18,第1次,,,,,,,,
資策會,PP26090081,「旅宿業AI應用實證案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090081&ord=1,6000000,115/09/11,115/09/24,第1次,,,,,,,,
資策會,PP26090082,「電子資訊業綠色轉型國際論壇」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090082&ord=1,1490000,115/09/11,115/09/18,第1次,,,,,,,,
資策會,PP26090086,「5G AI照護機器人與智慧健康體驗發表會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090086&ord=1,1400000,115/09/11,115/09/18,第1次,,,,,,,,
資策會,PP26090087,「電子資訊產業原物料循環生命週期研究報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090087&ord=1,1400000,115/09/11,115/09/18,第1次,,,,,,,,
資策會,PP26090090,「跨平台AI Container共通需求與架構分析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090090&ord=1,1400000,115/09/11,115/09/18,第1次,,,,,,,,
資策會,PP26090091,「ChatMIC及智能客服AI智慧應用整合與功能擴充建置案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090091&ord=1,920000,115/09/11,115/09/16,第1次,,,,,,,,
資策會,PP26090092,「中小微企業AI應用協作賦能與知識擴散服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090092&ord=1,450000,115/09/11,115/09/16,第1次,,,,,,,,
資策會,PP26090096,「政府電子採購網作業自動化錄製軟體」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090096&ord=1,1350000,115/09/11,115/09/23,第1次,,,,,,,,
資策會,PP26090099,「Edge AI技術成果推廣暨說明會攝影及成果影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26090099&ord=1,1400000,115/09/11,115/09/18,第1次,,,,,,,,
