來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A142001277,中興院區綜研館步道優化改善,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=8DAAD827-609F-4671-983B-02B4E5B8017D,,115/08/25,115/09/02,P,,,,,,,,
工研院,A142001314,中興院區樹木修剪工程,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=4653F939-B95F-4D53-808E-906461075E74,,115/08/26,115/09/02,P,,,,,,,,
工研院,A532004683,22-1館及22館工廠區防水改善,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=462C2A61-909F-41E1-8FCB-EF676AE45D73,,115/08/25,115/09/03,P,,,,,,,,
工研院,A562003012,研究室醫療AI測試設備電力配置與配線專業委託服務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=A183EEE1-AEF9-4EE1-A850-CA581D2858C3,,115/08/26,115/09/04,P,,,,,,,,
工研院,G3A2YT001,晶圓級極低溫量測系統,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=B1D2D6CA-8A4B-478A-A26A-D67716D17344,,115/08/26,115/09/07,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/08/27,115/03/17,公告中,,,,,,,,
資策會,PP26080060,「半導體晶片技術研討」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080060&ord=3,1350000,115/08/27,115/08/31,第3次,,,,,,,,
資策會,PP26080152,「滲透測試檢測&弱點掃描服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080152&ord=1,2700000,115/08/27,115/09/10,第1次,,,,,,,,
資策會,PP26080157,「國際交流活動設計規劃服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080157&ord=1,550000,115/08/25,115/09/01,第1次,,,,,,,,
資策會,PP26080161,「半導體製程實務演練學程」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080161&ord=1,780000,115/08/27,115/09/07,第1次,,,,,,,,
資策會,PP26080167,「運動科技會員服務與活動管理平台建置」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080167&ord=1,990000,115/08/26,115/09/01,第1次,,,,,,,,
資策會,PP26080178,「鋁擠製程管理系統」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080178&ord=1,950000,115/08/27,115/09/03,第1次,,,,,,,,
資策會,PP26080182,「智醫革新浪潮國際研討會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080182&ord=1,1480000,115/08/27,115/09/01,第1次,,,,,,,,
資策會,PP26080186,「半導體國際攬才活動與推廣」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080186&ord=1,1380000,115/08/27,115/09/02,第1次,,,,,,,,
