來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
工研院,A512002684,TSMC 28nm MPW(UT0722A)晶粒,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=12B5F6C2-AF66-497B-866B-1810DFD09AD1,,115/06/24,115/07/22,P,,,,,,,,
工研院,A512002826,77館B區空調箱,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=E84103DC-AC9D-4D24-B0C4-0647A47AE4D5,,115/06/23,115/06/30,P,,,,,,,,
工研院,A522001162,衛星軟體定義DIFI虛擬數據機驗證平台建置與驗測委託,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=7EF5C275-852B-48AD-91A7-4046731FA476,,115/06/25,115/07/07,P,,,,,,,,
工研院,A532002970,長軸型車輛底盤動力計,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=11942FDF-A8D2-4E38-81A2-76EBF36C293F,,115/06/25,115/07/08,P,,,,,,,,
工研院,A532003389,全球定位姿態陀螺儀,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=8E4ABA44-2F53-45B8-8A8B-B53BC200EC3E,,115/06/25,115/07/02,P,,,,,,,,
工研院,A542003839,29館1樓及2樓公共危險物品儲存場所改善工程,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2B770479-7247-4420-9E69-CB6B2E7B25FC,,115/06/25,115/07/06,P,,,,,,,,
工研院,A542003915,中興77館第一、第二變電站低壓變壓器改善,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=29B138BC-9925-4826-B622-397E07BB1C99,,115/06/25,115/07/07,P,,,,,,,,
工研院,A552003109,115年節能宣導短片媒體託播採購案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=E723B1E0-9695-498C-961E-5EA35405ED29,,115/06/24,115/07/06,P,,,,,,,,
工研院,A552003114,大全聯冷凍系統氣冷式冷凝器OEM訂製,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=D356AD33-0EAD-4D05-8D2A-3EBAD301FC07,,115/06/23,115/06/30,P,,,,,,,,
