來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,1,3,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1,,-,-,2,,,,,,,,
資策會,123,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=123,,-,-,1,,,,,,,,
資策會,1234,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=1234,,-,-,1,,,,,,,,
資策會,12345,2,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=12345,,-,-,1,,,,,,,,
工研院,A552004174,115年度定置型燃料電池發電系統擴大獎勵推動計畫委託專業服務案,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=5F0CCDD4-2474-4D10-A2B7-D8BF99D8AC7F,,115/08/21,115/08/31,P,,,,,,,,
工研院,A552004241,2026台灣國際智慧能源週與台灣國際淨零永續展「經濟部館」展區規劃設計,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=AD1F7E58-6A30-4ABE-9975-5D78C734BEE8,,115/08/21,115/08/31,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/08/22,115/03/17,公告中,,,,,,,,
資策會,PP26080060,「半導體晶片技術研討」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080060&ord=2,1350000,115/08/20,115/08/25,第2次,,,,,,,,
資策會,PP26080120,「智慧座艙AI解決方案競爭力工作坊暨診斷輔導座談會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080120&ord=1,1480000,115/08/20,115/08/28,第1次,,,,,,,,
資策會,PP26080123,「115年資策會核心網站系統滲透測試服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080123&ord=1,400000,115/08/20,115/08/25,第1次,,,,,,,,
資策會,PP26080124,「Google Cloud 服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080124&ord=1,300000,115/08/20,115/08/25,第1次,,,,,,,,
資策會,PP26080127,「中小微企業AI診斷研析與金屬產業應用輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080127&ord=1,750000,115/08/20,115/08/24,第1次,,,,,,,,
資策會,PP26080128,「地端AI模型運算伺服器」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080128&ord=1,550000,115/08/20,115/08/26,第1次,,,,,,,,
資策會,PP26080131,「企業ESG永續論壇與綠色商機推廣實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080131&ord=1,250000,115/08/21,115/08/31,第1次,,,,,,,,
資策會,PP26080133,「顯示產業軟硬整合與跨域應用拓展計畫成果展設計規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080133&ord=1,830000,115/08/21,115/08/28,第1次,,,,,,,,
